PCA1,PCA2,x_new,y_new,hdbscan_cluster,dbscan_pca,dbscan_tsne_cosine,dbscan_tsne_euclidean,dbscan_tsne_manhattan,dbscan_umap_cosine,dbscan_umap_euclidean,dbscan_umap_manhattan,kmeans_pca,kmeans_tsne_cosine,kmeans_tsne_euclidean,kmeans_tsne_manhattan,kmeans_umap_cosine,kmeans_umap_euclidean,kmeans_umap_manhattan,TSNE1_cosine,TSNE1_euclidean,TSNE1_manhattan,TSNE2_cosine,TSNE2_euclidean,TSNE2_manhattan,UMAP1_cosine,UMAP1_euclidean,UMAP1_manhattan,UMAP2_cosine,UMAP2_euclidean,UMAP2_manhattan,sentiment_processed_comment,vader_neg,vader_neu,vader_pos,vader_compound,transformer_label,transformer_score,valencia,arousal,interpretacion,bert_result,roberta_result,distilbert_result,albert_result,Comment,processed_comment,headline,section,keywords
-3.013175,-0.8625579,12.898794,7.131616,3,2,-1,-1,-1,3,0,0,1,1,2,0,2,2,2,-41.576885,26.998072,-16.399017,54.207706,39.09416,-9.165657,1.6591848,11.106655,5.5571218,5.8459077,5.6477666,5.879679,0.4767,0.23,0.421,0.349,0.4767,1 star,0.34830620884895325,0.4767,0.11899999999999997,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Negativo,"There is a well known concept called root cause analysis, where failures are traced to their source.
My 2cents: It all comes to the US inability to recognize the greater good.",well know concept call root analysis failure trace source cent come us inability recognize great good,America Is Facing 5 Epic Crises All at Once,Opinion,4_people_vs_word_aspect
-7.5407705,-2.10353,11.428352,6.780585,4,-1,-1,-1,-1,1,0,0,1,1,1,1,2,2,1,-11.945928,61.52672,62.549816,36.539745,-34.76503,-8.22593,2.7006557,11.09132,2.281564,5.4060354,3.181536,4.401752,0.8885,0.0,0.489,0.511,0.8885,5 stars,0.27351492643356323,0.8885,0.511,Sentimiento positivo y emocionado,Muy positivo,Positivo,Positivo,Positivo,"Dear Maeve Flaherty,

Thank you for the valuable reminder: in NYC, free advice is only as far as the nearest cashier, and notably cheaper than therapy.",dear maeve flaherty thank valuable reminder nyc free advice far near cashier notably cheap therapy,‘We Both Wound Up at a Corner Waiting for the Light to Change’,New York,3_brooklyn_work_people_wealthy
3.5550683,0.275419,14.145394,8.269903,-1,-1,-1,-1,-1,2,0,0,0,2,0,0,0,2,2,41.76132,-23.431398,-46.836292,-21.1549,-48.01413,-2.9727128,9.132091,12.060259,4.9901457,7.2975216,3.0702848,8.766508,0.9337,0.0,0.398,0.602,0.9337,5 stars,0.6344035267829895,0.9337,0.602,Sentimiento positivo y emocionado,Muy positivo,Negativo,Negativo,Negativo,"Promoted?  This true patriotic citizen should be given a MEDAL!

Of course, the tyrannical Trump only awards medals to Rush Limbaugh and other despicable creatures.",promote true patriotic citizen give medal course tyrannical trump award medal rush limbaugh despicable creature,Army Officer Who Clashed With Trump Over Impeachment Is Set to Retire,U.S.,No topic assigned
-4.8045835,-1.5835146,12.013188,7.9988065,6,9,-1,-1,-1,1,0,0,1,1,1,2,2,1,1,-50.48538,39.210712,12.610153,5.193567,9.587175,69.45054,3.830681,9.347383,3.5342264,5.010474,3.495252,3.8570578,0.1531,0.0,0.755,0.245,0.1531,1 star,0.3715816140174866,0.1531,0.245,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Positivo,"If you buy it, you are going to eat it.  So if you do not want to eat it, do not buy it.  If you do not want to buy it, do not shop when you are hungry.",buy go eat want eat buy want buy shop hungry,Has Pandemic Snacking Lured Us Back to Big Food and Bad Habits?,Well,0_thank_eat_last_puzzle
5.5461216,-2.3183656,16.02138,6.719712,11,11,-1,-1,-1,0,0,0,0,0,2,0,0,0,0,23.694324,-8.021881,-43.068047,-46.348408,20.860283,16.102316,6.723881,9.456626,3.8361135,6.5305614,7.0054646,7.2815213,0.7579,0.092,0.558,0.351,0.7579,1 star,0.5382950305938721,0.7579,0.259,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Negativo,At this point it’s looking like Biden will win- simply as the anti -Trump-  and Susan Rice will be the most “ready to go on day 1” VP choice if something happens to Joe.,point look like biden win simply anti trump susan rice ready go day vp choice something happen joe,The President’s Shock at the Rows of Empty Seats in Tulsa,U.S.,13_biden_joe_president_would
-3.7807968,2.4364824,12.984029,9.174814,8,-1,-1,-1,-1,3,0,0,2,1,2,0,2,2,1,-43.888004,18.583971,-31.938238,-21.744242,46.29511,-47.08639,1.3533483,11.767038,1.4937646,5.6074877,2.8156438,3.9578226,-0.9552,0.639,0.361,0.0,-0.9552,1 star,0.96694016456604,-0.9552,-0.639,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Negativo,"The terrible thing is people who ignore the danger or refuse to wear masks 
put other people at risk: notably doctors and healthcare workers.
That is not right.
It is selfish and terrible.",terrible thing people ignore danger refuse wear mask put people risk notably doctor healthcare worker right selfish terrible,"‘If It’s Here, It’s Here’: America’s Retirees Confront the Virus in Florida",U.S.,5_school_wear_mask_teacher
4.574177,2.1599326,16.163471,7.4228725,12,18,-1,-1,-1,2,0,0,0,2,2,1,1,0,2,43.566616,-46.657364,7.6990623,16.23663,27.949636,-54.165,6.35531,11.618475,6.0447946,8.570778,7.560216,7.133832,0.7003,0.068,0.583,0.35,0.7003,5 stars,0.5552535057067871,0.7003,0.282,Sentimiento positivo y emocionado,Muy positivo,Neutral,Positivo,Positivo,The old confederacy is a substantial and enduring part of the GOP's power base.  The Republican Party no longer even pretends to be interested in our entire country.,old confederacy substantial enduring part gop power base republican party long even pretend interested entire country,Why Is the G.O.P. Fighting to Preserve Monuments to Traitors in the Capitol?,Opinion,9_republicans_republican_gop_party
1.5754918,-1.037435,13.05371,5.612668,2,-1,-1,-1,-1,1,0,0,0,0,0,0,1,1,0,5.0361967,-28.363604,-19.502586,-2.0814955,-18.800583,-0.4557359,4.6157146,9.01635,3.9623725,6.3269434,5.5827184,8.477865,-0.3612,0.239,0.613,0.147,-0.3612,1 star,0.5703690648078918,-0.3612,-0.092,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Negativo,Her response could have easily lead to Mr Coopers death. She does need to be held accountable for a false report.,response could easily lead mr cooper death need hold accountable false report,Amy Cooper Faces Charges After Calling Police on Black Bird-Watcher,New York,7_justice_report_robert_lawyer
-4.893964,-5.3196716,11.983878,7.702047,-1,-1,-1,-1,-1,1,1,0,1,1,2,2,2,0,1,-0.08347948,36.40214,0.80209744,18.77374,53.723606,60.292084,2.9699342,7.4954967,4.674761,6.318871,7.2424965,5.048415,0.0,0.0,1.0,0.0,0.0,1 star,0.2934494912624359,0.0,0.0,Sentimiento neutro.,Muy negativo,Neutral,Negativo,Positivo,I just sent this book to my dad.  No note.  A 700 page book by Charlie Kaufman is just going to show up on his doorstep.,send book dad note page book charlie kaufman go show doorstep,This Profile of Charlie Kaufman Has Changed,Magazine,No topic assigned
2.1754391,-3.0352273,14.654528,8.101151,-1,-1,-1,-1,-1,3,0,0,0,2,2,0,2,2,1,14.985646,10.702036,-29.095587,2.6224813,47.714664,-38.228504,1.1802053,11.881287,1.6022372,5.5323844,2.886681,3.7591028,0.7845,0.0,0.603,0.397,0.7845,1 star,0.28052017092704773,0.7845,0.397,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Negativo,"May heaven forgive me, but, I would like to see Trump rallies, jam packed and mask less, happen as often as possible.",may heaven forgive would like see trump rally jam pack mask less happen often possible,Ask Not What President Trump Can Do for You,Opinion,No topic assigned
3.0632048,5.205833,13.550622,6.634567,7,-1,-1,-1,-1,2,0,0,2,2,0,0,1,2,2,23.389,-16.70478,-52.74888,15.172947,-51.675797,-0.27574778,4.369998,11.980168,5.4770803,7.8873615,6.094046,8.7204485,0.1027,0.092,0.789,0.118,0.1027,1 star,0.3724648356437683,0.1027,0.025999999999999995,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Positivo,What does it say about our nation that a significant portion of its citizens still follows him even though most of these revelations are apparent to anyone paying attention?,say nation significant portion citizen still follow even though revelation apparent anyone pay attention,Mary Trump’s Book Accuses the President of Embracing ‘Cheating as a Way of Life’,U.S.,2_nazi_movement_statue_white
0.5424882,-2.1699884,15.502584,6.4393587,10,-1,-1,-1,-1,2,0,0,0,2,2,0,1,1,2,39.617012,-41.82387,-29.864147,13.248605,28.417564,16.37866,2.3047993,7.5345044,7.172571,7.7927866,6.3446245,6.115243,0.2023,0.218,0.449,0.333,0.2023,4 stars,0.3080119788646698,0.2023,0.11500000000000002,Sentimiento positivo y emocionado,Positivo,Neutral,Positivo,Negativo,"He said ""drain the swamp"" because it sounds nicer than, ""look how easily I can get suckers to vote for me"".",say drain swamp sound nice look easily get sucker vote,"Trump Vowed to ‘Drain the Swamp,’ but Lobbyists Are Helping Run His Campaign",U.S.,12_voter_vote_model_voting
-3.2604272,-8.650615e-05,13.066503,7.222712,-1,6,-1,-1,-1,1,1,2,1,1,1,2,2,0,0,-79.366196,13.309475,53.50954,25.996525,-45.364185,28.009277,2.290347,8.55729,2.6642227,4.8752236,8.236307,9.04817,0.0258,0.0,0.901,0.099,0.0258,3 stars,0.30999380350112915,0.0258,0.099,Sentimiento positivo y emocionado,Neutral,Neutral,Positivo,Positivo,"How do we separate Axions, Neutrinos and Black Matter from the Visual Biology of seeing Stars and Galaxies with our eyes?",separate axion neutrino black matter visual biology see star galaxy eye,"Seeking Dark Matter, They Detected Another Mystery",Science,No topic assigned
5.4581647,-3.7214503,15.539609,7.0483837,10,8,-1,-1,-1,2,2,0,0,2,2,0,1,1,2,28.191776,-28.501577,-53.397495,-9.875537,30.46139,-51.18362,4.8020186,7.6471767,6.2389736,7.316032,5.655148,7.416341,0.5859,0.0,0.678,0.322,0.5859,1 star,0.4248775541782379,0.5859,0.322,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Positivo,Trump will once again win the part of PA that those of us in the rest of the state call “Pennsylkentucky,trump win part pa we rest state call pennsylkentucky,"Trump Is in Trouble in Pennsylvania, but ‘He’s Been Way Behind Before’",U.S.,12_voter_vote_model_voting
4.640796,-1.2274197,16.01626,6.732249,11,11,-1,-1,-1,0,0,0,0,2,1,1,0,1,0,72.58297,11.978662,37.120934,-15.287718,-20.378317,-10.202847,6.1358147,9.431883,4.1397943,6.036695,5.704834,6.707807,0.128,0.208,0.508,0.284,0.128,1 star,0.6333836913108826,0.128,0.07599999999999998,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Positivo,"Our president is a disaster on all levels. 
I eagerly anticipate President Biden. He will bring back compassion and detoxify our nation. 
Vote!!!!!!",president disaster level eagerly anticipate president biden bring back compassion detoxify nation vote,Trump Adds to Playbook of Stoking White Fear and Resentment,U.S.,13_biden_joe_president_would
3.1622949,1.0862727,15.001262,9.07064,-1,10,-1,-1,-1,1,0,0,0,1,1,2,2,1,1,-55.36108,15.004689,-3.382434,-15.3453,-34.760864,33.80969,4.565807,9.925489,4.0868487,3.825521,3.6670027,4.704355,-0.3612,0.185,0.815,0.0,-0.3612,3 stars,0.2556537687778473,-0.3612,-0.185,Sentimiento negativo y calmado,Neutral,Negativo,Negativo,Negativo,"Reap what you sow all you right wing Trumpists.  Maybe this will teach you not to mess with Mother Nature, aka Science.",reap sow right wing trumpist maybe teach mess mother nature aka science,How Texas Swaggered Into a Coronavirus Disaster,Opinion,No topic assigned
5.233241,-3.6844661,15.843775,9.663253,-1,8,-1,-1,-1,2,1,2,0,2,2,0,0,0,0,73.60438,-10.399267,-5.0779676,3.5395806,60.32779,-13.609863,9.819826,8.975803,2.6188362,6.178816,8.9410305,9.261452,0.0258,0.154,0.686,0.16,0.0258,1 star,0.608501672744751,0.0258,0.006000000000000005,Sentimiento positivo y emocionado,Muy negativo,Negativo,Negativo,Negativo,First Twitter then Facebook then Bolton turned on Trump. Now even the troops are losing faith. The rats are deserting a sinking ship.,first twitter facebook bolton turn trump even troop lose faith rat desert sink ship,The President’s Shock at the Rows of Empty Seats in Tulsa,U.S.,No topic assigned
-0.7294477,-4.353239,13.877371,7.96507,-1,-1,-1,-1,-1,0,0,0,1,0,2,0,0,0,0,25.984646,-5.349242,-44.57154,-50.73288,26.373093,20.544537,6.8794155,9.054851,3.3895206,6.3715158,6.9859533,7.267623,0.4404,0.0,0.756,0.244,0.4404,3 stars,0.2987132966518402,0.4404,0.244,Sentimiento positivo y emocionado,Neutral,Positivo,Negativo,Negativo,I didn’t realize Tammy Duckworth was being vetted for the VP slot. I do believe she would be a good choice.,realize tammy duckworth vet vp slot believe would good choice,Tammy Duckworth Is Battle Tested. Could She Help Joe Biden in His Biggest Mission?,U.S.,No topic assigned
0.37862217,5.954508,14.139641,6.7926064,7,-1,-1,-1,-1,2,0,0,2,2,0,1,0,2,2,20.433016,-53.82816,13.281633,33.673805,16.593248,-12.810598,6.391718,11.373661,5.4855056,7.8411508,5.830507,5.3717318,0.2023,0.0,0.847,0.153,0.2023,1 star,0.4711100459098816,0.2023,0.153,Sentimiento positivo y emocionado,Muy negativo,Neutral,Positivo,Positivo,To those in power in this country it has never been more obvious that capitalism--unfettered and unregulated--is far more important than democracy or human life.,power country never obvious capitalismunfettered unregulatedis far important democracy human life,Coronavirus Cases Spike Across Sun Belt as Economy Lurches into Motion,U.S.,2_nazi_movement_statue_white
-7.1101036,0.93062073,11.631335,6.9820337,4,-1,-1,-1,-1,1,0,0,1,1,1,2,2,1,1,-29.833788,28.222847,31.072216,21.039352,-50.15475,47.393738,3.143648,7.790649,3.8845203,5.000089,3.4560876,3.6790938,0.7906,0.0,0.562,0.438,0.7906,5 stars,0.4781552255153656,0.7906,0.438,Sentimiento positivo y emocionado,Muy positivo,Positivo,Negativo,Positivo,"Malls will make great homeless housing, with a bit of renovation.

Then they will serve a useful purpose in society.",mall make great homeless housing bit renovation serve useful purpose society,"With Department Stores Disappearing, Malls Could Be Next",Business Day,3_brooklyn_work_people_wealthy
2.5338144,-6.085767,15.835254,9.697875,-1,-1,-1,-1,-1,2,1,2,0,2,2,0,0,0,0,75.04714,-11.868729,-4.349998,1.7092396,58.698254,-11.608226,9.791109,8.984968,2.618373,6.2021384,8.950788,9.264189,0.4404,0.148,0.546,0.306,0.4404,1 star,0.448513001203537,0.4404,0.158,Sentimiento positivo y emocionado,Muy negativo,Positivo,Positivo,Positivo,Trump/Barr etal are losing this one. Bolton was always a step ahead of his bosses in “smarts” which is best reason he was put out.,trumpbarr etal lose one bolton always step ahead boss smart good reason put,Seizing the Presidency to Suit His Own Needs,U.S.,No topic assigned
0.24296936,2.0730174,15.466855,6.3985424,10,14,-1,-1,-1,0,0,0,2,0,0,1,0,1,0,-33.650135,-21.800755,37.396084,-48.051373,-67.26967,-24.427511,5.6429996,9.785145,3.784801,5.854436,5.626356,6.835144,0.791,0.0,0.5,0.5,0.791,5 stars,0.45473572611808777,0.791,0.5,Sentimiento positivo y emocionado,Muy positivo,Neutral,Positivo,Positivo,"Almost a perfect correlation coefficient of R=1; that is, where voter swing probability increases, Covid increases.",almost perfect correlation coefficient r voter swing probability increase covid increase,U.S. Cases Reach New Record,World,12_voter_vote_model_voting
-4.064949,-1.5727589,10.993517,7.9787283,6,9,-1,-1,-1,1,0,0,1,1,1,2,2,1,1,-28.759125,54.782757,-19.914383,41.526726,2.4264305,58.13145,2.2272582,7.1310663,5.2512355,3.4539583,4.859552,3.1291857,-0.6908,0.363,0.637,0.0,-0.6908,1 star,0.7164694666862488,-0.6908,-0.363,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Negativo,A music columnist told me that the worst thing someone can do when reading your writing is to stop because of your style and word choices.,music columnist tell bad thing someone read writing stop style word choice,(Let Us Out of This Clause),Opinion,0_thank_eat_last_puzzle
-0.22976679,1.4923704,13.703706,8.428536,-1,13,-1,-1,-1,3,0,0,2,1,2,0,2,2,1,-41.371918,12.651802,-28.548979,-28.489046,43.167503,-42.010193,1.1431762,12.015563,1.4567623,5.56627,2.932354,3.691539,0.6249,0.0,0.728,0.272,0.6249,5 stars,0.6501665115356445,0.6249,0.272,Sentimiento positivo y emocionado,Muy positivo,Positivo,Negativo,Positivo,"'Look at me!!  I am so patriotic that I will EVEN WEAR A MASK to visit Walter Reed!'  
What a great sacrifice on the part of our president!",look patriotic even wear mask visit walter reed great sacrifice part president,Trump Aides Undercut Fauci as He Raises Alarm,World,No topic assigned
-1.8635877,4.3564987,12.371661,5.741645,1,-1,-1,-1,-1,1,0,1,2,2,2,1,1,2,0,7.3293467,6.948755,3.5946016,11.668469,64.98452,-12.459012,3.9804378,12.292917,1.6901748,6.496876,4.116886,7.0346303,-0.8402,0.5,0.5,0.0,-0.8402,1 star,0.7454582452774048,-0.8402,-0.5,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Positivo,"Obviously, the police are not afraid of the new regulations being put in place to stop the killing of people in the pursuit of their arrest!",obviously police afraid new regulation put place stop killing people pursuit arrest,Police Killings Prompt Reassessment of Laws Allowing Deadly Force,U.S.,15_cop_police_car_black
-2.9720354,0.07443938,12.911354,7.102633,3,6,-1,-1,-1,1,0,0,1,1,2,2,2,2,1,-50.363613,10.834695,8.282524,48.925972,11.892177,35.14484,3.7706342,10.291007,4.5684876,3.1485078,3.5304747,4.3563466,0.7845,0.0,0.67,0.33,0.7845,5 stars,0.6351276636123657,0.7845,0.33,Sentimiento positivo y emocionado,Muy positivo,Positivo,Positivo,Positivo,"What a great word, “asymptote”! Thankfully, my daughter, who far exceeds me in math, was nearby to explain the concept. Never too old to revel in a new word.",great word asymptote thankfully daughter far exceed math nearby explain concept never old revel new word,America’s Aspiring Autocrat Is in the Home Stretch. How Worried Should We Be?,Opinion,4_people_vs_word_aspect
-2.715563,-5.400147,11.629205,8.493825,-1,-1,-1,-1,-1,1,1,-1,1,1,1,1,2,0,0,-15.993735,13.743475,26.222902,54.314224,-29.297436,3.5339143,2.0135562,7.670088,2.1952436,6.3250628,7.6284075,7.81392,-0.4019,0.349,0.4,0.251,-0.4019,5 stars,0.4295988380908966,-0.4019,-0.09799999999999998,Sentimiento negativo y calmado,Muy positivo,Negativo,Negativo,Negativo,Good grief. Even Eliot Engel has signaled that he's tired of the job. Give it to the young contender.,good grief even eliot engel signal tired job give young contender,Top Democrats Are Trying to Stop This Man From Becoming the Next A.O.C.,New York,No topic assigned
3.1943104,-2.3714945,14.59736,7.6563187,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,1,0,2,18.614298,-76.22183,24.032867,-63.5752,-21.060701,-32.03413,5.5659804,10.913021,6.0592647,7.5090094,6.883087,6.2913074,0.6369,0.0,0.755,0.245,0.6369,1 star,0.5052162408828735,0.6369,0.245,Sentimiento positivo y emocionado,Muy negativo,Neutral,Positivo,Negativo,"Thanks for this, Dr. Krugman. Every time I now read of the comments that ooze out of Trump’s mouth I cannot help but see Sarah Cooper’s spot-on lip-synching political satire.",thank dr krugman every time read comment ooze trump mouth help see sarah cooper spoton lipsynche political satire,World War C,Opinion,No topic assigned
-2.6722944,-0.20710221,11.447551,7.745485,0,6,-1,-1,-1,4,0,0,1,1,2,0,2,1,1,-70.77248,21.154768,-11.817522,-6.464364,27.766006,-43.06418,1.1911628,6.6553354,3.2423925,3.2169638,3.8708541,2.3594644,0.8834,0.0,0.469,0.531,0.8834,5 stars,0.6549622416496277,0.8834,0.531,Sentimiento positivo y emocionado,Muy positivo,Positivo,Positivo,Positivo,"Great photos.

It gives me pride to see what Americans do best.  Build things.

I wish those days would come back.",great photo give pride see americans well build thing wish day would come back,Think You’ve Seen the Subway? Not Like This You Haven’t,New York,10_americans_america_rate_well
-4.0648723,-1.9496706,12.697513,7.1083636,-1,9,-1,-1,-1,0,0,0,1,0,1,1,0,1,1,-15.92226,41.78395,47.172153,-26.569319,0.37343392,-13.191397,5.79375,9.569254,1.9156326,4.6368327,3.9164388,5.2177787,-0.2263,0.174,0.826,0.0,-0.2263,5 stars,0.27840274572372437,-0.2263,-0.174,Sentimiento negativo y calmado,Muy positivo,Neutral,Negativo,Negativo,Don’t know a soul who’s ever been on a plane that would confuse Business Class with Econ. Just sayin’.,know soul ever plane would confuse business class econ sayin,Animal Crossings,Crosswords & Games,No topic assigned
1.315731,-3.3191116,14.265227,8.866879,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,0,1,0,-28.067717,22.860674,21.376268,-35.24258,-20.131304,-4.593253,5.4389825,9.834848,3.5698993,5.4937453,4.9596705,5.9306703,-0.1779,0.27,0.511,0.219,-0.1779,5 stars,0.34900137782096863,-0.1779,-0.05100000000000002,Sentimiento negativo y calmado,Muy positivo,Negativo,Negativo,Negativo,“Welcome to Trump Hotel Restaurant can I start you with some disinfectant?” Now that would be even more terrifying...,welcome trump hotel restaurant start disinfectant would even terrifying,Welcome to Applebee’s! Can I Get You Started With Some Disinfectant?,Business Day,No topic assigned
1.1103776,0.2927954,13.485424,8.043036,0,-1,-1,-1,-1,4,0,0,2,1,2,0,2,1,1,-70.79202,22.839455,-10.035847,-9.866475,25.022602,-45.360165,1.0126704,6.7509913,3.1173453,3.0930512,3.751289,2.4781256,0.0,0.0,1.0,0.0,0.0,1 star,0.6069613099098206,0.0,0.0,Sentimiento neutro.,Muy negativo,Neutral,Positivo,Positivo,"That wall that needs to be built isn’t between the US and Mexico, but within our own country. American Revolution II is coming to break us back up again.",wall need build us mexico within country american revolution ii come break we back,Waking Up in 2030,Opinion,10_americans_america_rate_well
-0.053235244,0.5815079,14.349068,7.5511823,-1,-1,-1,-1,-1,2,0,0,2,2,2,1,1,0,2,36.18829,7.2106643,18.596914,41.549995,23.629606,-43.464844,3.249017,8.111967,6.7123466,7.766567,6.821164,5.415013,0.6249,0.0,0.683,0.317,0.6249,4 stars,0.5007665753364563,0.6249,0.317,Sentimiento positivo y emocionado,Positivo,Neutral,Positivo,Positivo,"Nice writing, as usual, but Cohen stands on Main Street USA that was likely once promised in treaty to Native Peoples",nice writing usual cohen stand main street usa likely promise treaty native people,A Difficult Independence Day,Opinion,No topic assigned
4.304466,-3.9180825,14.115869,8.115517,-1,15,-1,-1,-1,0,0,0,0,0,1,2,0,0,1,-12.580889,74.51842,-30.064453,-11.476085,12.818212,30.794247,7.5942945,8.305331,5.702751,4.126193,7.029225,4.5781274,0.7096,0.0,0.67,0.33,0.7096,5 stars,0.5484742522239685,0.7096,0.33,Sentimiento positivo y emocionado,Muy positivo,Neutral,Positivo,Positivo,"Yeah, just because Duckworth, more that anyone, can get under Trump's skin, qualifies her to be one heartbeat away from the Presidency.  Excellent analysis Frank.",yeah duckworth anyone get trump skin qualify one heartbeat away presidency excellent analysis frank,Biden’s Best Veep Pick Is Obvious,Opinion,No topic assigned
6.243064,-0.58047116,15.956724,6.7447276,11,16,-1,-1,-1,0,0,0,0,2,0,1,0,0,2,31.882624,-16.66363,62.81618,9.883101,-8.099508,14.184282,6.3689327,9.713223,4.4124236,6.9577312,7.2580075,7.467437,-0.8126,0.362,0.507,0.13,-0.8126,3 stars,0.29809868335723877,-0.8126,-0.23199999999999998,Sentimiento negativo y calmado,Neutral,Neutral,Negativo,Positivo,Although I abhor polls I would rather be Joe Biden than Trump at this time because the contrast is telling. Therefore the question becomes do you want calm and competence or chaos and incompetence?,although abhor poll would rather joe biden trump time contrast tell therefore question become want calm competence chaos incompetence,Biden Takes Dominant Lead as Voters Reject Trump on Virus and Race,U.S.,13_biden_joe_president_would
3.0958865,0.98831755,14.881007,8.051078,13,10,-1,-1,-1,0,0,0,0,2,1,2,0,1,2,33.557243,23.378786,-8.253411,4.1343656,-28.167675,22.631393,6.482144,8.859021,4.2953815,7.170551,5.871407,5.8594284,0.0,0.0,1.0,0.0,0.0,5 stars,0.37205058336257935,0.0,0.0,Sentimiento neutro.,Muy positivo,Neutral,Positivo,Negativo,"Why is the term ""elites"" always paired with ""liberal""? If the Kochs, Edelsons, Waltons, and Trumps are not elites, the term has no meaning.",term elite always pair liberal kochs edelson walton trump elite term meaning,Reading Orwell for the Fourth of July,Opinion,8_trump_putin_we_loud
2.5118525,-7.416057,16.246967,8.515471,15,-1,-1,-1,-1,2,0,0,0,0,2,1,0,0,0,33.416737,-8.8445215,-1.2430637,-51.53536,31.965631,-33.116787,7.6587424,9.038432,3.4744427,6.731896,7.4693646,7.936294,0.3182,0.094,0.709,0.197,0.3182,2 stars,0.31272298097610474,0.3182,0.10300000000000001,Sentimiento positivo y emocionado,Negativo,Neutral,Negativo,Negativo,"I’d like to see Berman have a small part on HBO BILLIONS, if possible. That is until Biden is sworn in.",would like see berman small part hbo billion possible biden swear,Clash Over U.S. Attorney Who Investigated Trump Associates Sets Off Crisis,New York,6_trump_barr_fire_parscale
3.749438,-1.6820728,15.965567,6.779012,11,11,-1,-1,-1,0,0,0,0,0,2,0,0,0,0,25.650621,-6.967967,-44.86617,-47.79794,23.332989,17.397142,6.7657247,9.370028,3.5902407,6.4486046,6.993259,7.2978344,-0.4019,0.197,0.803,0.0,-0.4019,1 star,0.5309038162231445,-0.4019,-0.197,Sentimiento negativo y calmado,Muy negativo,Neutral,Negativo,Negativo,Elizabeth Warren could not even carry her own state. . . Joe Biden lost his campaign for president. Twice.,elizabeth warren could even carry state joe biden lose campaign president twice,Joe Biden’s Vice-Presidential Pick: Kamala Harris,U.S.,13_biden_joe_president_would
3.0979836,1.0935632,15.054478,9.046364,14,10,-1,-1,-1,1,0,0,0,1,1,2,2,1,1,-55.67548,15.878933,-2.5391378,-14.369473,-34.512184,33.582546,4.522688,9.931469,4.105498,3.839336,3.6471722,4.6989594,0.5423,0.143,0.507,0.35,0.5423,1 star,0.2749573588371277,0.5423,0.207,Sentimiento positivo y emocionado,Muy negativo,Neutral,Positivo,Negativo,"Well if scientists say it, then it must be right. Unless they are Republican scientists, then they are wrong, of course. If Betsy Devoe says it, its definitely not true.",well scientist say must right unless republican scientist wrong course betsy devoe say definitely true,"Citing Educational Risks, Scientific Panel Urges That Schools Reopen",Health,11_child_family_trump_want
-0.36173552,7.943825,14.084126,6.0289183,5,-1,-1,-1,-1,2,0,0,2,2,2,1,1,1,2,33.039223,4.3350253,15.67497,37.812935,25.508799,-46.735622,3.0496538,7.8660784,6.8419414,8.128675,6.633636,5.820621,-0.6249,0.291,0.709,0.0,-0.6249,1 star,0.7485027313232422,-0.6249,-0.291,Sentimiento negativo y calmado,Muy negativo,Neutral,Negativo,Positivo,"on the subject of racism, didn't Jefferson describe the native Americans as, ""merciless Indian Savages""...try saying that today!",subject racism jefferson describe native americans merciless indian savagestry say today,I’m a Direct Descendant of Thomas Jefferson. Take Down His Memorial.,Opinion,1_slave_right_slavery_native
0.26633576,-5.512845,15.865753,8.167237,-1,-1,-1,-1,-1,1,1,2,0,1,2,0,2,0,0,-20.704376,-16.015486,-11.236386,64.01832,45.443424,-6.1056604,1.9727288,8.353589,2.151993,6.941179,7.828838,9.149865,0.2732,0.139,0.591,0.27,0.2732,1 star,0.3182045817375183,0.2732,0.131,Sentimiento positivo y emocionado,Muy negativo,Neutral,Positivo,Negativo,"Mayor Daley and his son who is vice chairman of public affairs for Wells Fargo & Co? That's chief liar for a debunked bank.

Oh, please, Debra, you can do better than that.",mayor daley son vice chairman public affair wells fargo co chief liar debunk bank oh please debra well,Lasting Lessons From My Dad,Well,No topic assigned
